  1.000000   0.010000   0.000074 
  1.000000   0.020000   0.000119 
  1.000000   0.030000   0.000153 
  1.000000   0.040000   0.000182 
  1.000000   0.050000   0.000208 
  1.000000   0.060000   0.000234 
  1.000000   0.070000   0.000260 
  1.000000   0.080000   0.000284 
  1.000000   0.090000   0.000308 
  1.000000   0.100000   0.000330 
  1.000000   0.110000   0.000352 
  1.000000   0.120000   0.000373 
  1.000000   0.130000   0.000393 
  1.000000   0.140000   0.000419 
  1.000000   0.150000   0.000435 
  1.000000   0.160000   0.000418 
  1.000000   0.170000   0.000394 
  1.000000   0.180000   0.000369 
  1.000000   0.190000   0.000343 
  1.000000   0.200000   0.000316 
  1.000000   0.210000   0.000288 
  1.000000   0.220000   0.000259 
  1.000000   0.230000   0.000229 
  1.000000   0.240000   0.000198 
  1.000000   0.250000   0.000165 
  1.000000   0.260000   0.000132 
  1.000000   0.270000   0.000098 
  1.000000   0.280000   0.000065 
  1.000000   0.290000   0.000033 
  1.000000   0.300000   0.000002 
  1.000000   0.310000   0.000037 
  1.000000   0.320000   0.000065 
  1.000000   0.330000   0.000091 
  1.000000   0.340000   0.000117 
  1.000000   0.350000   0.000141 
  1.000000   0.360000   0.000164 
  1.000000   0.370000   0.000185 
  1.000000   0.380000   0.000207 
  1.000000   0.390000   0.000228 
  1.000000   0.400000   0.000249 
  1.000000   0.410000   0.000269 
  1.000000   0.420000   0.000288 
  1.000000   0.430000   0.000308 
  1.000000   0.440000   0.000326 
  1.000000   0.450000   0.000344 
  1.000000   0.460000   0.000362 
  1.000000   0.470000   0.000379 
  1.000000   0.480000   0.000396 
  1.000000   0.490000   0.000413 
  1.000000   0.500000   0.000428 
  1.000000   0.510000   0.000444 
  1.000000   0.520000   0.000459 
  1.000000   0.530000   0.000473 
  1.000000   0.540000   0.000488 
  1.000000   0.550000   0.000501 
  1.000000   0.560000   0.000515 
  1.000000   0.570000   0.000528 
  1.000000   0.580000   0.000541 
  1.000000   0.590000   0.000553 
  1.000000   0.600000   0.000565 
  1.000000   0.610000   0.000577 
  1.000000   0.620000   0.000588 
  1.000000   0.630000   0.000599 
  1.000000   0.640000   0.000610 
  1.000000   0.650000   0.000620 
  1.000000   0.660000   0.000630 
  1.000000   0.670000   0.000632 
  1.000000   0.680000   0.000627 
  1.000000   0.690000   0.000620 
  1.000000   0.700000   0.000613 
  1.000000   0.710000   0.000604 
